SNR,UncodedBer,Capacity,ShannonCapacity
2,0.037506128358926,0.769261353160926,1.37010466975099
2.01,0.0373387275906129,0.77004561386514,1.37214237319639
2.02,0.0371717458821332,0.77082903183455,1.37418189004263
2.03,0.0370051835889019,0.771611601786525,1.3762232193383
2.04,0.0368390410616062,0.772393318442899,1.37826636012796
2.05,0.0366733186461919,0.773174176530103,1.3803113114521
2.06,0.03650801668385,0.773954170779297,1.38235807234722
2.07,0.036343135511002,0.774733295926505,1.38440664184575
2.08,0.0361786754592865,0.775511546712751,1.38645701897613
2.09,0.0360146368555462,0.77628891788419,1.38850920276279
2.1,0.0358510200218135,0.777065404192246,1.39056319222617
2.11,0.0356878252752976,0.777841000393747,1.39261898638272
2.12,0.035525052928371,0.778615701251056,1.39467658424489
2.13,0.0353627032885568,0.779389501532214,1.39673598482121
2.14,0.0352007766585147,0.780162396011071,1.39879718711621
2.15,0.0350392733360289,0.780934379467425,1.40086019013049
2.16,0.0348781936139944,0.781705446687159,1.40292499286071
2.17,0.0347175377804052,0.782475592462376,1.4049915942996
2.18,0.0345573061183408,0.78324481159154,1.40705999343598
2.19,0.0343974989059541,0.784013098879611,1.40913018925474
2.2,0.0342381164164586,0.784780449138185,1.4112021807369
2.21,0.0340791589181163,0.785546857185632,1.41327596685956
2.22,0.0339206266742257,0.786312317847234,1.41535154659595
2.23,0.033762519943109,0.787076825955325,1.41742891891546
2.24,0.033604838978101,0.787840376349431,1.41950808278357
2.25,0.0334475840275362,0.78860296387641,1.42158903716194
2.26,0.0332907553347381,0.789364583390587,1.42367178100839
2.27,0.0331343531380068,0.790125229753903,1.4257563132769
2.28,0.0329783776706077,0.790884897836049,1.42784263291764
2.29,0.03282282916076,0.791643582514608,1.42993073887697
2.3,0.0326677078316256,0.792401278675197,1.43202063009743
2.31,0.0325130139012978,0.793157981211609,1.4341123055178
2.32,0.03235874758279,0.793913685025955,1.43620576407305
2.33,0.0322049090840254,0.794668385028802,1.43830100469441
2.34,0.0320514986078256,0.795422076139318,1.44039802630934
2.35,0.0318985163519,0.796174753285417,1.44249682784153
2.36,0.0317459625088355,0.796926411403895,1.44459740821097
2.37,0.0315938372660861,0.797677045440579,1.44669976633388
2.38,0.0314421408059619,0.798426650350467,1.4488039011228
2.39,0.0312908733056197,0.79917522109787,1.45090981148654
2.4,0.0311400349370529,0.799922752656561,1.45301749633021
2.41,0.0309896258670808,0.800669240009912,1.45512695455524
2.42,0.0308396462573398,0.801414678151041,1.45723818505939
2.43,0.0306900962642732,0.802159062082956,1.45935118673674
2.44,0.0305409760391214,0.802902386818701,1.46146595847772
2.45,0.0303922857279133,0.803644647381496,1.46358249916912
2.46,0.0302440254714562,0.804385838804887,1.46570080769408
2.47,0.0300961954053273,0.805125956132884,1.46782088293213
2.48,0.0299487956598642,0.805864994420114,1.46994272375918
2.49,0.0298018263601565,0.806602948731961,1.47206632904754
2.5,0.0296552876260369,0.80733981414471,1.47419169766592
2.51,0.0295091795720721,0.808075585745699,1.47631882847946
2.52,0.0293635023075556,0.808810258633456,1.4784477203497
2.53,0.0292182559364977,0.809543827917853,1.48057837213466
2.54,0.0290734405576192,0.810276288720245,1.48271078268877
2.55,0.0289290562643416,0.811007636173622,1.48484495086296
2.56,0.0287851031447806,0.811737865422748,1.48698087550459
2.57,0.0286415812817373,0.812466971624316,1.48911855545754
2.58,0.0284984907526916,0.813194949947086,1.49125798956214
2.59,0.028355831629794,0.813921795572036,1.49339917665527
